Pedestrians,weather_summary,temperature,precipitation,events,hour_begin,has_event
20,clear-night,47.0,0.0,"",2017-12-20T05:00:00.000-05:00,0
1132,clear-night,73.0,0.0,"",2017-10-07T19:00:00.000-04:00,0
296,partly-cloudy-day,71.0,0.0,Columbus Day (regional holiday),2017-10-09T08:00:00.000-04:00,1
205,clear-night,20.0,0.0,"",2018-01-14T19:00:00.000-05:00,0
970,cloudy,56.0,0.0,Daylight Saving Time ends,2017-11-05T10:00:00.000-05:00,1
445,clear-day,34.0,0.0,"",2017-12-11T09:00:00.000-05:00,0
341,clear-night,59.0,0.0,"",2017-10-03T20:00:00.000-04:00,0
1291,clear-day,42.0,0.0,"",2017-12-06T13:00:00.000-05:00,0
95,clear-night,40.0,0.0,"",2018-01-20T23:00:00.000-05:00,0
56,partly-cloudy-day,47.0,0.0155,"",2018-01-28T08:00:00.000-05:00,0
56,clear-night,25.0,2.0E-4,Veterans Day observed,2017-11-10T22:00:00.000-05:00,1
1642,clear-day,68.0,1.0E-4,"",2017-10-03T14:00:00.000-04:00,0
240,cloudy,35.0,4.0E-4,"",2017-12-18T08:00:00.000-05:00,0
1293,clear-day,62.0,0.0059,"",2017-11-29T15:00:00.000-05:00,0
226,clear-night,32.0,2.0E-4,Veterans Day,2017-11-11T20:00:00.000-05:00,1
479,partly-cloudy-day,72.0,0.001,"",2017-10-08T10:00:00.000-04:00,0
3,clear-night,31.0,0.0,Black Friday,2017-11-24T03:00:00.000-05:00,1
1883,partly-cloudy-day,61.0,0.0,"",2017-10-12T13:00:00.000-04:00,0
86,cloudy,43.0,0.0,"",2017-12-19T06:00:00.000-05:00,0
16,rain,64.0,0.1252,"",2017-10-29T19:00:00.000-04:00,0
463,rain,58.0,0.0711,"",2018-01-12T12:00:00.000-05:00,0
1678,partly-cloudy-day,43.0,0.0011,"",2017-12-18T13:00:00.000-05:00,0
1018,clear-day,46.0,4.0E-4,"",2018-01-21T11:00:00.000-05:00,0
1479,clear-day,60.0,0.0,"",2017-10-19T10:00:00.000-04:00,0
223,cloudy,61.0,2.0E-4,"",2017-11-06T07:00:00.000-05:00,0
1336,clear-night,45.0,0.0,"",2017-12-02T17:00:00.000-05:00,0
191,clear-night,33.0,0.0,"",2017-11-28T07:00:00.000-05:00,0
2160,clear-day,28.0,0.0018,"",2018-01-03T14:00:00.000-05:00,0
1600,clear-day,44.0,0.0,"",2017-12-07T13:00:00.000-05:00,0
984,clear-day,51.0,0.0013,"",2017-11-16T16:00:00.000-05:00,0
406,clear-night,61.0,0.0,"",2017-10-21T21:00:00.000-04:00,0
86,partly-cloudy-night,17.0,0.0,"",2018-01-07T20:00:00.000-05:00,0
537,clear-day,56.0,0.0,"",2017-10-16T09:00:00.000-04:00,0
341,clear-night,52.0,0.0,"",2017-10-26T07:00:00.000-04:00,0
5,clear-night,11.0,0.0,"",2017-12-29T02:00:00.000-05:00,0
1739,clear-day,72.0,0.0,"",2017-10-04T18:00:00.000-04:00,0
1829,partly-cloudy-day,81.0,0.0012,"",2017-10-05T15:00:00.000-04:00,0
1351,partly-cloudy-day,27.0,0.0,"",2018-02-03T13:00:00.000-05:00,0
2286,clear-day,50.0,0.0,"",2017-11-25T11:00:00.000-05:00,0
1808,clear-day,73.0,0.0,"",2017-10-11T14:00:00.000-04:00,0
2037,clear-day,74.0,0.0,"",2017-10-10T11:00:00.000-04:00,0
184,clear-night,39.0,3.0E-4,"",2017-12-06T22:00:00.000-05:00,0
319,partly-cloudy-night,51.0,0.0048,"",2018-01-23T18:00:00.000-05:00,0
2628,cloudy,63.0,2.0E-4,"",2017-10-14T10:00:00.000-04:00,0
87,clear-night,52.0,0.0,"",2017-10-21T06:00:00.000-04:00,0
169,clear-day,37.0,2.0E-4,"",2018-01-20T08:00:00.000-05:00,0
36,clear-night,43.0,0.0,"",2018-01-28T23:00:00.000-05:00,0
10,clear-night,24.0,0.0,"",2018-01-19T00:00:00.000-05:00,0
2004,clear-day,67.0,0.0,"",2017-11-03T11:00:00.000-04:00,0
27,clear-night,39.0,0.0,"",2017-11-25T00:00:00.000-05:00,0
62,partly-cloudy-night,65.0,0.0,"",2017-10-15T01:00:00.000-04:00,0
8,partly-cloudy-night,69.0,0.0021,"",2017-10-06T02:00:00.000-04:00,0
376,clear-night,15.0,0.0,"",2018-01-05T17:00:00.000-05:00,0
200,partly-cloudy-night,35.0,0.0,"",2017-12-08T21:00:00.000-05:00,0
2245,clear-day,71.0,0.0,"",2017-10-20T13:00:00.000-04:00,0
17,clear-night,33.0,0.0,"",2017-12-21T00:00:00.000-05:00,0
25,clear-night,37.0,0.0,"",2017-11-26T23:00:00.000-05:00,0
0,clear-night,39.0,0.0,"",2017-11-09T04:00:00.000-05:00,0
580,clear-night,37.0,0.0,"",2017-12-21T18:00:00.000-05:00,0
149,clear-night,26.0,0.0,Martin Luther King Jr. Day,2018-01-15T19:00:00.000-05:00,1
9,partly-cloudy-night,42.0,0.0,"",2018-01-29T01:00:00.000-05:00,0
1330,cloudy,69.0,0.0,"",2017-10-15T18:00:00.000-04:00,0
1530,clear-day,65.0,0.0,"",2017-10-04T11:00:00.000-04:00,0
87,clear-night,42.0,1.0E-4,"",2017-11-08T23:00:00.000-05:00,0
10,clear-night,32.0,0.0,"",2017-12-21T01:00:00.000-05:00,0
8,clear-night,29.0,0.0,"",2017-11-12T01:00:00.000-05:00,0
1319,partly-cloudy-day,44.0,0.0,"",2017-11-08T11:00:00.000-05:00,0
404,clear-night,9.0,0.0,New Year's Eve,2017-12-31T22:00:00.000-05:00,1
263,partly-cloudy-day,46.0,0.0031,"",2017-12-12T09:00:00.000-05:00,0
13,partly-cloudy-night,30.0,9.0E-4,"",2017-12-10T01:00:00.000-05:00,0
125,clear-night,40.0,0.0,"",2018-01-29T07:00:00.000-05:00,0
184,partly-cloudy-day,54.0,0.0241,"",2017-11-19T08:00:00.000-05:00,0
1062,clear-day,24.0,1.0E-4,"",2017-12-26T10:00:00.000-05:00,0
356,partly-cloudy-night,62.0,0.0,"",2017-10-13T21:00:00.000-04:00,0
10,clear-night,37.0,0.0,"",2018-01-21T02:00:00.000-05:00,0
67,partly-cloudy-night,47.0,0.0017,"",2017-11-30T23:00:00.000-05:00,0
4330,clear-day,64.0,1.0E-4,"",2017-10-28T11:00:00.000-04:00,0
23,clear-night,17.0,0.0,"",2018-02-02T22:00:00.000-05:00,0
31,partly-cloudy-night,50.0,0.0,"",2017-12-05T05:00:00.000-05:00,0
2391,partly-cloudy-day,71.0,0.0,"",2017-10-23T15:00:00.000-04:00,0
11,clear-night,38.0,3.0E-4,Christmas Eve,2017-12-24T02:00:00.000-05:00,1
277,partly-cloudy-day,47.0,0.0078,"",2018-01-28T10:00:00.000-05:00,0
22,clear-night,31.0,0.0,"",2018-01-27T00:00:00.000-05:00,0
872,clear-day,36.0,3.0E-4,"",2018-01-10T12:00:00.000-05:00,0
123,partly-cloudy-night,34.0,1.0E-4,"",2017-12-17T00:00:00.000-05:00,0
282,clear-night,31.0,1.0E-4,Christmas Day,2017-12-25T19:00:00.000-05:00,1
80,partly-cloudy-night,75.0,7.0E-4,Columbus Day (regional holiday),2017-10-09T23:00:00.000-04:00,1
828,clear-day,38.0,0.0,"",2018-01-10T14:00:00.000-05:00,0
20,clear-night,12.0,0.0,"",2018-01-02T06:00:00.000-05:00,0
15,clear-night,36.0,0.0,"",2017-12-02T02:00:00.000-05:00,0
17,partly-cloudy-night,41.0,1.0E-4,"",2017-11-13T05:00:00.000-05:00,0
163,partly-cloudy-night,24.0,0.0053,"",2018-01-04T17:00:00.000-05:00,0
297,clear-night,60.0,0.0,"",2017-11-02T07:00:00.000-04:00,0
507,partly-cloudy-day,69.0,0.0,"",2017-10-24T08:00:00.000-04:00,0
24,clear-night,48.0,0.0,"",2017-11-29T00:00:00.000-05:00,0
2679,clear-day,62.0,8.0E-4,"",2017-10-27T15:00:00.000-04:00,0
47,partly-cloudy-night,22.0,0.0,"",2018-01-17T23:00:00.000-05:00,0
549,clear-night,28.0,3.0E-4,"",2017-12-13T17:00:00.000-05:00,0
219,clear-night,50.0,0.0,"",2017-12-19T21:00:00.000-05:00,0
1484,partly-cloudy-day,51.0,0.0,"",2017-11-01T11:00:00.000-04:00,0
5,partly-cloudy-night,62.0,0.0039,"",2017-10-29T04:00:00.000-04:00,0
10,partly-cloudy-night,36.0,0.0,"",2018-01-11T05:00:00.000-05:00,0
916,partly-cloudy-day,19.0,5.0E-4,"",2017-12-30T10:00:00.000-05:00,0
8,clear-night,32.0,0.0,"",2018-01-27T02:00:00.000-05:00,0
7,clear-night,6.0,0.0,"",2018-01-06T23:00:00.000-05:00,0
2464,clear-day,67.0,0.0,"",2017-10-21T11:00:00.000-04:00,0
297,clear-day,38.0,1.0E-4,"",2017-11-15T08:00:00.000-05:00,0
510,partly-cloudy-day,23.0,6.0E-4,"",2018-02-02T17:00:00.000-05:00,0
46,clear-night,14.0,0.0,New Year's Eve,2017-12-31T07:00:00.000-05:00,1
1,partly-cloudy-night,37.0,1.0E-4,"",2017-11-20T04:00:00.000-05:00,0
400,clear-day,38.0,0.0,"",2017-11-30T09:00:00.000-05:00,0
943,clear-day,26.0,0.0,"",2017-12-15T12:00:00.000-05:00,0
669,clear-night,21.0,0.0,"",2017-12-27T18:00:00.000-05:00,0
131,clear-night,66.0,0.0,"",2017-10-10T06:00:00.000-04:00,0
43,clear-night,22.0,0.0,"",2017-12-26T23:00:00.000-05:00,0
2241,partly-cloudy-day,64.0,8.0E-4,"",2017-10-25T16:00:00.000-04:00,0
3,partly-cloudy-night,45.0,0.0,"",2017-12-01T04:00:00.000-05:00,0
6,rain,40.0,0.0671,"",2018-02-04T23:00:00.000-05:00,0
76,clear-night,44.0,2.0E-4,"",2018-01-11T22:00:00.000-05:00,0
3558,clear-day,75.0,0.0,"",2017-10-21T16:00:00.000-04:00,0
150,clear-night,63.0,0.0,"",2017-10-19T22:00:00.000-04:00,0
1321,partly-cloudy-day,46.0,1.0E-4,"",2017-11-14T13:00:00.000-05:00,0
3,partly-cloudy-night,64.0,0.0,"",2017-10-16T04:00:00.000-04:00,0
1940,partly-cloudy-day,53.0,5.0E-4,"",2017-10-30T12:00:00.000-04:00,0
1960,clear-day,79.0,0.0,"",2017-10-10T16:00:00.000-04:00,0
1634,clear-day,54.0,1.0E-4,"",2017-12-19T16:00:00.000-05:00,0
1,cloudy,36.0,0.0189,"",2018-02-02T04:00:00.000-05:00,0
777,partly-cloudy-day,38.0,0.0,"",2018-02-04T11:00:00.000-05:00,0
450,clear-night,60.0,6.0E-4,"",2017-11-06T18:00:00.000-05:00,0
655,partly-cloudy-night,21.0,0.0,"",2017-12-30T17:00:00.000-05:00,0
2,partly-cloudy-night,64.0,0.0,"",2017-10-05T04:00:00.000-04:00,0
979,clear-day,36.0,0.0023,"",2018-01-19T15:00:00.000-05:00,0
38,clear-night,30.0,0.0,"",2017-11-12T06:00:00.000-05:00,0
11,clear-night,48.0,0.0,"",2017-11-29T01:00:00.000-05:00,0
168,partly-cloudy-night,35.0,0.0,"",2017-12-17T22:00:00.000-05:00,0
1213,clear-day,36.0,1.0E-4,Veterans Day observed,2017-11-10T12:00:00.000-05:00,1
535,partly-cloudy-day,40.0,0.0,"",2018-01-24T11:00:00.000-05:00,0
7,partly-cloudy-night,60.0,0.0,"",2018-05-06T04:00:00.000-04:00,0
70,partly-cloudy-night,41.0,2.0E-4,"",2018-03-03T22:00:00.000-05:00,0
7,clear-night,31.0,0.0,"",2018-03-14T05:00:00.000-04:00,0
16,partly-cloudy-night,38.0,0.0081,"",2018-02-07T22:00:00.000-05:00,0
2285,partly-cloudy-day,75.0,0.0,"",2018-05-07T16:00:00.000-04:00,0
229,cloudy,61.0,0.0027,"",2018-06-10T22:00:00.000-04:00,0
3,partly-cloudy-night,44.0,0.0,Easter Sunday,2018-04-01T03:00:00.000-04:00,1
730,cloudy,41.0,0.0,"",2018-04-15T10:00:00.000-04:00,0
13,clear-night,31.0,0.0,"",2018-03-20T05:00:00.000-04:00,0
2567,clear-day,83.0,0.0,"",2018-06-02T15:00:00.000-04:00,0
2478,clear-day,84.0,0.0023,"",2018-05-25T15:00:00.000-04:00,0
7,partly-cloudy-night,42.0,0.0,"",2018-04-12T03:00:00.000-04:00,0
2083,partly-cloudy-day,42.0,0.0,"",2018-04-08T14:00:00.000-04:00,0
38,clear-night,61.0,0.0,"",2018-05-18T05:00:00.000-04:00,0
888,cloudy,38.0,6.0E-4,"",2018-03-10T18:00:00.000-05:00,0
424,clear-day,50.0,0.0046,"",2018-04-24T08:00:00.000-04:00,0
2235,clear-day,54.0,0.0,Easter Sunday,2018-04-01T18:00:00.000-04:00,1
1297,partly-cloudy-day,45.0,0.0058,Tax Day,2018-04-17T15:00:00.000-04:00,1
335,clear-day,67.0,0.0,"",2018-05-03T07:00:00.000-04:00,0
527,clear-night,47.0,0.0018,"",2018-04-04T20:00:00.000-04:00,0
26,partly-cloudy-night,37.0,0.0,"",2018-03-03T06:00:00.000-05:00,0
765,clear-night,72.0,0.0,"",2018-05-24T21:00:00.000-04:00,0
1366,clear-day,45.0,0.0,"",2018-03-19T17:00:00.000-04:00,0
37,cloudy,41.0,0.006,"",2018-04-07T06:00:00.000-04:00,0
108,fog,47.0,0.0,"",2018-02-20T06:00:00.000-05:00,0
759,cloudy,66.0,0.0,"",2018-05-30T09:00:00.000-04:00,0
4,clear-night,36.0,0.0,"",2018-04-03T02:00:00.000-04:00,0
119,rain,43.0,0.0354,"",2018-02-10T19:00:00.000-05:00,0
1176,partly-cloudy-day,69.0,0.0,"",2018-06-05T10:00:00.000-04:00,0
148,clear-night,51.0,0.0,"",2018-04-22T00:00:00.000-04:00,0
2515,clear-day,46.0,0.0,"",2018-03-26T15:00:00.000-04:00,0
1767,partly-cloudy-day,42.0,0.0,"",2018-03-25T17:00:00.000-04:00,0
2610,clear-day,71.0,0.0,"",2018-05-11T16:00:00.000-04:00,0
7,partly-cloudy-night,63.0,0.0019,"",2018-05-12T03:00:00.000-04:00,0
178,clear-day,55.0,0.0,"",2018-06-12T06:00:00.000-04:00,0
860,snow,38.0,0.0102,"",2018-03-08T17:00:00.000-05:00,0
751,rain,53.0,0.0392,Mother's Day,2018-05-13T14:00:00.000-04:00,1
56,clear-night,24.0,0.0,"",2018-02-09T06:00:00.000-05:00,0
587,partly-cloudy-day,52.0,0.0,Mother's Day,2018-05-13T09:00:00.000-04:00,1
440,partly-cloudy-day,67.0,6.0E-4,"",2018-06-10T09:00:00.000-04:00,0
355,partly-cloudy-night,71.0,4.0E-4,"",2018-05-03T22:00:00.000-04:00,0
938,partly-cloudy-night,80.0,0.0,"",2018-05-04T20:00:00.000-04:00,0
2031,partly-cloudy-day,53.0,0.0,"",2018-04-06T15:00:00.000-04:00,0
842,partly-cloudy-day,48.0,0.0032,"",2018-04-30T16:00:00.000-04:00,0
25,clear-night,63.0,0.0,"",2018-04-14T02:00:00.000-04:00,0
786,cloudy,66.0,0.0,"",2018-05-31T19:00:00.000-04:00,0
759,clear-day,71.0,0.0,"",2018-05-02T09:00:00.000-04:00,0
669,partly-cloudy-day,44.0,0.0093,"",2018-04-19T16:00:00.000-04:00,0
7,rain,52.0,0.2161,"",2018-04-29T04:00:00.000-04:00,0
370,partly-cloudy-day,54.0,0.0,"",2018-05-10T08:00:00.000-04:00,0
96,partly-cloudy-night,43.0,0.0018,"",2018-02-25T00:00:00.000-05:00,0
13,clear-night,39.0,0.0,"",2018-04-11T00:00:00.000-04:00,0
6,clear-night,37.0,0.0,"",2018-03-23T02:00:00.000-04:00,0
1518,partly-cloudy-day,45.0,0.0012,Presidents' Day (regional holiday),2018-02-19T12:00:00.000-05:00,1
6,partly-cloudy-night,38.0,3.0E-4,"",2018-04-18T02:00:00.000-04:00,0
558,rain,60.0,0.0733,"",2018-05-16T13:00:00.000-04:00,0
572,partly-cloudy-night,64.0,0.0,"",2018-06-04T21:00:00.000-04:00,0
1699,partly-cloudy-day,47.0,0.0,"",2018-03-28T14:00:00.000-04:00,0
123,clear-night,31.0,0.0,"",2018-03-12T07:00:00.000-04:00,0
71,partly-cloudy-night,34.0,0.001,"",2018-03-14T22:00:00.000-04:00,0
1378,cloudy,64.0,0.0,"",2018-06-06T18:00:00.000-04:00,0
76,clear-night,36.0,0.0,"",2018-02-18T22:00:00.000-05:00,0
4,partly-cloudy-night,36.0,0.0,"",2018-03-03T05:00:00.000-05:00,0
20,clear-night,35.0,0.0,"",2018-03-20T00:00:00.000-04:00,0
628,partly-cloudy-day,46.0,0.0,"",2018-02-15T10:00:00.000-05:00,0
2247,cloudy,63.0,0.0,"",2018-05-18T16:00:00.000-04:00,0
1,partly-cloudy-night,52.0,0.0207,"",2018-04-25T04:00:00.000-04:00,0
57,partly-cloudy-night,31.0,0.0,"",2018-03-14T06:00:00.000-04:00,0
2353,clear-day,61.0,0.0,"",2018-04-22T17:00:00.000-04:00,0
791,clear-night,46.0,0.0,"",2018-03-31T20:00:00.000-04:00,0
15,cloudy,64.0,4.0E-4,"",2018-06-01T04:00:00.000-04:00,0
4,clear-night,64.0,0.0,"",2018-05-24T04:00:00.000-04:00,0
1433,clear-day,50.0,0.0,"",2018-02-26T15:00:00.000-05:00,0
4,clear-night,44.0,0.0,"",2018-04-23T03:00:00.000-04:00,0
6,fog,59.0,0.0035,"",2018-05-20T04:00:00.000-04:00,0
2,cloudy,55.0,0.0047,"",2018-05-17T04:00:00.000-04:00,0
227,rain,51.0,0.0303,"",2018-05-19T09:00:00.000-04:00,0
0,partly-cloudy-night,32.0,0.0059,"",2018-03-22T04:00:00.000-04:00,0
1,clear-night,29.0,0.0,St. Patrick's Day,2018-03-17T03:00:00.000-04:00,1
3812,clear-day,64.0,0.0,"",2018-04-28T15:00:00.000-04:00,0
2047,partly-cloudy-day,52.0,3.0E-4,"",2018-02-24T13:00:00.000-05:00,0
319,rain,58.0,0.2865,"",2018-05-22T16:00:00.000-04:00,0
409,clear-night,47.0,0.0,Valentine's Day,2018-02-14T19:00:00.000-05:00,1
38,clear-night,61.0,0.0,"",2018-05-22T01:00:00.000-04:00,0
80,clear-night,33.0,0.0,"",2018-03-16T06:00:00.000-04:00,0
0,partly-cloudy-night,38.0,0.0031,"",2018-02-05T01:00:00.000-05:00,0
4,clear-night,34.0,0.0,"",2018-03-26T04:00:00.000-04:00,0
4,cloudy,52.0,0.0,Mother's Day,2018-05-13T04:00:00.000-04:00,1
834,partly-cloudy-day,35.0,0.0013,"",2018-03-09T10:00:00.000-05:00,0
13,clear-night,40.0,0.0,"",2018-02-28T04:00:00.000-05:00,0
405,partly-cloudy-night,38.0,0.0,"",2018-03-04T19:00:00.000-05:00,0
1733,clear-day,58.0,0.0,"",2018-04-21T19:00:00.000-04:00,0
55,clear-night,44.0,0.0012,"",2018-03-31T00:00:00.000-04:00,0
1028,partly-cloudy-day,53.0,0.0045,"",2018-04-27T13:00:00.000-04:00,0
189,clear-day,54.0,0.0,"",2018-04-27T07:00:00.000-04:00,0
994,partly-cloudy-day,31.0,0.0,"",2018-02-08T17:00:00.000-05:00,0
1110,partly-cloudy-day,51.0,2.0E-4,"",2018-04-10T14:00:00.000-04:00,0
12,clear-night,59.0,3.0E-4,"",2018-05-11T01:00:00.000-04:00,0
563,partly-cloudy-day,46.0,0.0,"",2018-04-10T19:00:00.000-04:00,0
176,clear-day,34.0,0.0,"",2018-03-23T07:00:00.000-04:00,0
11,rain,42.0,0.1009,"",2018-04-16T07:00:00.000-04:00,0
9,partly-cloudy-night,43.0,1.0E-4,"",2018-02-25T02:00:00.000-05:00,0
825,partly-cloudy-day,46.0,0.0013,Presidents' Day (regional holiday),2018-02-19T17:00:00.000-05:00,1
1564,clear-day,64.0,0.0,"",2018-05-09T19:00:00.000-04:00,0
2205,partly-cloudy-day,60.0,0.0026,"",2018-05-14T12:00:00.000-04:00,0
425,clear-day,50.0,0.0,"",2018-04-23T08:00:00.000-04:00,0
1,clear-night,35.0,0.0,"",2018-03-27T01:00:00.000-04:00,0
1787,clear-day,88.0,6.0E-4,"",2018-05-02T14:00:00.000-04:00,0
74,partly-cloudy-night,47.0,0.0,"",2018-04-18T23:00:00.000-04:00,0
24,cloudy,56.0,0.0,"",2018-02-22T01:00:00.000-05:00,0
1285,clear-day,47.0,0.0,St. Patrick's Day,2018-03-17T18:00:00.000-04:00,1
8,clear-night,57.0,0.0031,"",2018-02-12T03:00:00.000-05:00,0
1769,clear-day,41.0,0.0,"",2018-03-27T12:00:00.000-04:00,0
283,clear-night,44.0,0.0018,"",2018-02-26T20:00:00.000-05:00,0
79,clear-day,34.0,0.0,"",2018-03-25T07:00:00.000-04:00,0
28,rain,54.0,0.1353,"",2018-05-12T06:00:00.000-04:00,0
2840,partly-cloudy-day,79.0,0.0,"",2018-05-20T17:00:00.000-04:00,0
169,clear-day,45.0,0.0,"",2018-03-01T07:00:00.000-05:00,0
71,clear-night,70.0,0.0,"",2018-06-09T01:00:00.000-04:00,0
163,partly-cloudy-night,36.0,0.0038,"",2018-03-08T19:00:00.000-05:00,0
32,partly-cloudy-night,56.0,0.0,"",2018-04-26T05:00:00.000-04:00,0
123,clear-night,38.0,0.0,"",2018-03-18T22:00:00.000-04:00,0
7,clear-night,53.0,0.0,"",2018-05-08T03:00:00.000-04:00,0
192,clear-day,68.0,0.0,"",2018-05-04T06:00:00.000-04:00,0
1859,partly-cloudy-day,68.0,0.0,"",2018-06-07T13:00:00.000-04:00,0
1583,clear-day,57.0,0.0,"",2018-04-12T13:00:00.000-04:00,0
1385,partly-cloudy-day,53.0,0.0085,"",2018-04-04T15:00:00.000-04:00,0
135,clear-night,34.0,0.0,"",2018-02-09T20:00:00.000-05:00,0
1814,clear-day,89.0,0.0,"",2018-05-03T17:00:00.000-04:00,0
1258,partly-cloudy-day,40.0,0.0,"",2018-03-05T12:00:00.000-05:00,0
208,partly-cloudy-day,36.0,0.0176,"",2018-03-07T11:00:00.000-05:00,0
694,rain,49.0,0.2061,"",2018-03-30T19:00:00.000-04:00,0
1775,clear-day,59.0,0.0,"",2018-04-24T11:00:00.000-04:00,0
2,partly-cloudy-night,33.0,0.0,Valentine's Day,2018-02-14T02:00:00.000-05:00,1
1133,partly-cloudy-day,56.0,9.0E-4,"",2018-02-16T13:00:00.000-05:00,0
44,clear-night,54.0,0.0,"",2018-05-09T00:00:00.000-04:00,0
211,clear-day,63.0,0.0,"",2018-05-25T07:00:00.000-04:00,0
147,snow,32.0,0.0116,"",2018-03-21T13:00:00.000-04:00,0
23,rain,69.0,0.0449,"",2018-06-02T01:00:00.000-04:00,0
1035,partly-cloudy-day,39.0,0.0,"",2018-04-09T11:00:00.000-04:00,0
48,clear-night,70.0,0.0,"",2018-05-26T05:00:00.000-04:00,0
29,cloudy,56.0,6.0E-4,"",2018-05-20T00:00:00.000-04:00,0
123,fog,60.0,0.0,"",2018-05-15T06:00:00.000-04:00,0
306,rain,65.0,0.0464,"",2018-05-15T20:00:00.000-04:00,0
53,partly-cloudy-night,59.0,0.0,"",2018-06-06T05:00:00.000-04:00,0
185,clear-night,68.0,0.0,"",2018-05-01T23:00:00.000-04:00,0
4,clear-night,35.0,0.0,"",2018-04-06T04:00:00.000-04:00,0
1246,cloudy,67.0,0.0016,"",2018-05-31T17:00:00.000-04:00,0
672,clear-day,45.0,0.0,"",2018-04-21T09:00:00.000-04:00,0
1899,clear-day,79.0,0.0025,"",2018-05-26T20:00:00.000-04:00,0
1930,clear-day,67.0,6.0E-4,"",2018-04-13T11:00:00.000-04:00,0
1359,clear-day,31.0,0.0,"",2018-03-18T11:00:00.000-04:00,0
561,clear-day,62.0,0.0,"",2018-05-21T08:00:00.000-04:00,0
2208,clear-day,68.0,0.0,"",2018-06-11T17:00:00.000-04:00,0
15,clear-night,59.0,0.0,"",2018-06-08T02:00:00.000-04:00,0
179,clear-night,70.0,0.0,"",2018-05-23T23:00:00.000-04:00,0
739,fog,47.0,0.0,"",2018-04-04T10:00:00.000-04:00,0
150,clear-day,33.0,0.0,"",2018-04-05T07:00:00.000-04:00,0
16,snow,32.0,0.0398,"",2018-02-17T21:00:00.000-05:00,0
999,clear-day,63.0,0.0,"",2018-06-07T20:00:00.000-04:00,0
1020,clear-day,43.0,0.0,"",2018-04-11T10:00:00.000-04:00,0
860,clear-night,63.0,0.0,"",2018-04-26T20:00:00.000-04:00,0
1824,clear-day,70.0,0.0,"",2018-05-09T17:00:00.000-04:00,0
2,partly-cloudy-night,34.0,0.0189,"",2018-03-07T22:00:00.000-05:00,0
107,snow,32.0,0.0132,"",2018-03-21T18:00:00.000-04:00,0
73,rain,64.0,0.0781,"",2018-05-27T08:00:00.000-04:00,0
210,partly-cloudy-day,38.0,0.0,"",2018-04-10T09:00:00.000-04:00,0
1825,cloudy,62.0,0.0028,"",2018-05-27T13:00:00.000-04:00,0
68,partly-cloudy-night,47.0,0.0,"",2018-04-29T23:00:00.000-04:00,0
50,clear-night,36.0,5.0E-4,"",2018-02-05T06:00:00.000-05:00,0
6,clear-night,39.0,3.0E-4,"",2018-04-18T01:00:00.000-04:00,0
144,partly-cloudy-day,34.0,0.0067,"",2018-03-13T10:00:00.000-04:00,0
1928,partly-cloudy-day,69.0,0.0012,"",2018-06-10T13:00:00.000-04:00,0
99,clear-night,33.0,0.0,"",2018-03-27T06:00:00.000-04:00,0
148,cloudy,39.0,0.019,"",2018-02-23T18:00:00.000-05:00,0
25,clear-night,36.0,0.0,"",2018-02-10T01:00:00.000-05:00,0
1565,clear-day,85.0,0.0,"",2018-05-03T12:00:00.000-04:00,0
10,clear-night,59.0,4.0E-4,"",2018-05-11T03:00:00.000-04:00,0
253,partly-cloudy-day,44.0,0.0,"",2018-02-15T08:00:00.000-05:00,0
369,clear-day,45.0,0.0,"",2018-04-12T08:00:00.000-04:00,0
6,partly-cloudy-night,68.0,3.0E-4,"",2018-05-04T03:00:00.000-04:00,0
77,partly-cloudy-day,61.0,4.0E-4,"",2018-06-03T06:00:00.000-04:00,0
3088,clear-day,48.0,0.0,"",2018-03-24T15:00:00.000-04:00,0
416,clear-night,57.0,0.0,"",2018-02-20T20:00:00.000-05:00,0
177,cloudy,46.0,0.0,"",2018-03-29T22:00:00.000-04:00,0
739,rain,39.0,0.2387,"",2018-03-13T15:00:00.000-04:00,0
257,cloudy,37.0,0.0,"",2018-02-23T09:00:00.000-05:00,0
190,cloudy,39.0,0.0,"",2018-03-04T08:00:00.000-05:00,0
329,clear-day,44.0,0.0,"",2018-02-26T08:00:00.000-05:00,0
35,cloudy,60.0,0.0,"",2018-05-15T05:00:00.000-04:00,0
7,partly-cloudy-night,50.0,0.0,"",2018-04-28T04:00:00.000-04:00,0
1642,clear-day,47.0,0.0,"",2018-04-20T18:00:00.000-04:00,0
12,partly-cloudy-night,53.0,0.0227,"",2018-06-03T23:00:00.000-04:00,0
98,partly-cloudy-night,42.0,0.0,"",2018-04-09T22:00:00.000-04:00,0
18,rain,35.0,0.0343,"",2018-03-02T15:00:00.000-05:00,0
370,rain,55.0,0.0306,"",2018-04-16T13:00:00.000-04:00,0
34,partly-cloudy-night,55.0,0.01,"",2018-02-16T06:00:00.000-05:00,0
64,partly-cloudy-night,33.0,0.0,"",2018-03-05T06:00:00.000-05:00,0
2167,clear-day,44.0,0.0,"",2018-03-31T10:00:00.000-04:00,0
993,clear-day,31.0,0.0,"",2018-02-13T11:00:00.000-05:00,0
18,rain,45.0,0.0661,"",2018-03-01T22:00:00.000-05:00,0
119,clear-night,39.0,0.0,"",2018-04-05T22:00:00.000-04:00,0
481,clear-day,32.0,0.0,"",2018-03-20T10:00:00.000-04:00,0
52,partly-cloudy-night,38.0,1.0E-4,"",2018-03-12T22:00:00.000-04:00,0
